date,amount,vendor,location,transaction_type
2024-02-07,6012,Amazon,Mumbai,Transfer
2024-01-10,5665,Amazon,Bangalore,Online
2024-02-04,7337,Amazon,Mumbai,Food
2024-02-06,9250,Zomato,Delhi,Food
2024-01-20,2288,Flipkart,Delhi,Transfer
2024-01-18,7042,Amazon,Delhi,Transfer
2024-02-16,5094,Zomato,Pune,Food
2024-02-17,4722,Flipkart,Bangalore,Online
2024-01-18,9739,Amazon,Delhi,Online
2024-01-03,788,Amazon,Pune,Transfer
2024-01-17,610,Amazon,Delhi,Online
2024-01-11,145414,Unknown,Pune,Transfer
2024-02-26,2094,Zomato,Pune,Transfer
2024-02-11,212592,Unknown,Pune,Food
2024-03-01,2071,Swiggy,Mumbai,Online
2024-01-18,705,Swiggy,Delhi,Online
2024-01-02,244815,Unknown,Mumbai,Online
2024-02-16,7537,Amazon,Bangalore,Food
2024-01-03,1276,Amazon,Delhi,Online
2024-01-28,208938,Unknown,Pune,Online
2024-01-03,7250,Zomato,Mumbai,Transfer
2024-01-14,5155,Amazon,Pune,Online
2024-02-04,71172,Unknown,Delhi,Online
2024-02-12,8994,Zomato,Delhi,Food
2024-02-24,8890,Amazon,Bangalore,Food
2024-02-11,8513,Flipkart,Pune,Food
2024-01-21,1102,Amazon,Bangalore,Food
2024-02-06,8715,Swiggy,Delhi,Online
2024-02-21,6771,Swiggy,Pune,Online
2024-02-22,1756,Flipkart,Mumbai,Transfer
2024-02-03,7969,Swiggy,Mumbai,Online
2024-01-23,218307,Unknown,Pune,Online
2024-01-27,9545,Amazon,Pune,Online
2024-01-09,4517,Flipkart,Pune,Online
2024-01-16,232647,Unknown,Bangalore,Transfer
2024-01-08,3133,Zomato,Delhi,Food
2024-01-09,8188,Amazon,Bangalore,Transfer
2024-01-12,4265,Flipkart,Bangalore,Transfer
2024-02-07,1042,Zomato,Mumbai,Online
2024-01-17,69145,Unknown,Bangalore,Online
2024-01-12,72152,Unknown,Mumbai,Online
2024-01-31,1464,Swiggy,Mumbai,Online
2024-01-07,2977,Zomato,Delhi,Transfer
2024-02-10,6510,Amazon,Bangalore,Food
2024-01-10,224512,Unknown,Delhi,Online
2024-02-28,1944,Zomato,Delhi,Transfer
2024-01-24,121238,Unknown,Pune,Food
2024-01-16,209420,Unknown,Delhi,Online
2024-01-07,2145,Flipkart,Bangalore,Online
2024-01-10,6305,Amazon,Pune,Online
2024-02-22,9063,Swiggy,Pune,Online
2024-01-12,9684,Amazon,Mumbai,Transfer
2024-01-26,6803,Zomato,Pune,Transfer
2024-01-07,9736,Zomato,Bangalore,Food
2024-02-22,193768,Unknown,Mumbai,Food
2024-01-07,6713,Swiggy,Pune,Food
2024-01-23,3303,Amazon,Delhi,Transfer
2024-02-23,5751,Flipkart,Mumbai,Transfer
2024-02-24,1397,Amazon,Pune,Online
2024-01-27,207816,Unknown,Pune,Transfer
2024-02-16,5878,Amazon,Delhi,Food
2024-02-28,137077,Unknown,Delhi,Online
2024-02-23,8518,Zomato,Delhi,Transfer
2024-02-27,1656,Zomato,Delhi,Food
2024-02-09,4732,Zomato,Mumbai,Transfer
2024-01-11,9176,Zomato,Mumbai,Online
2024-03-01,155947,Unknown,Delhi,Food
2024-01-01,9971,Flipkart,Pune,Online
2024-01-06,7943,Amazon,Mumbai,Online
2024-02-07,146665,Unknown,Delhi,Transfer
2024-01-19,6024,Flipkart,Pune,Transfer
2024-02-29,6400,Flipkart,Pune,Transfer
2024-02-25,7433,Zomato,Pune,Transfer
2024-02-22,630,Swiggy,Delhi,Transfer
2024-01-10,2788,Amazon,Mumbai,Transfer
2024-02-06,272312,Unknown,Delhi,Online
2024-01-01,7307,Flipkart,Mumbai,Transfer
2024-01-31,5859,Flipkart,Bangalore,Transfer
2024-02-14,7328,Amazon,Pune,Transfer
2024-01-05,196656,Unknown,Mumbai,Food
2024-02-10,2012,Flipkart,Mumbai,Transfer
2024-02-04,7245,Zomato,Mumbai,Food
2024-01-19,3715,Zomato,Mumbai,Online
2024-02-25,4227,Swiggy,Bangalore,Transfer
2024-01-18,9795,Amazon,Mumbai,Online
2024-01-28,1111,Flipkart,Bangalore,Online
2024-02-05,7511,Amazon,Delhi,Online
2024-02-21,6473,Amazon,Pune,Transfer
2024-02-18,200070,Unknown,Bangalore,Transfer
2024-02-09,8513,Swiggy,Pune,Online
2024-01-04,4218,Amazon,Pune,Food
2024-02-10,91464,Unknown,Delhi,Transfer
2024-02-14,1542,Flipkart,Pune,Transfer
2024-01-22,212524,Unknown,Pune,Food
2024-01-04,3229,Flipkart,Delhi,Online
2024-01-09,5130,Flipkart,Delhi,Online
2024-02-20,2282,Zomato,Bangalore,Online
2024-02-14,9594,Swiggy,Delhi,Online
2024-01-22,61651,Unknown,Pune,Online
2024-02-07,70111,Unknown,Pune,Food
2024-02-07,5359,Swiggy,Pune,Online
2024-01-04,653,Flipkart,Delhi,Transfer
2024-02-20,3000,Amazon,Mumbai,Transfer
2024-01-20,57863,Unknown,Delhi,Food
2024-02-27,8033,Zomato,Bangalore,Online
2024-02-20,281967,Unknown,Bangalore,Transfer
2024-02-07,9969,Flipkart,Bangalore,Online
2024-02-07,163107,Unknown,Delhi,Transfer
2024-01-31,3494,Zomato,Mumbai,Transfer
2024-02-24,7248,Flipkart,Mumbai,Food
2024-02-13,1751,Flipkart,Pune,Food
2024-01-30,3719,Swiggy,Delhi,Online
2024-01-31,3918,Amazon,Bangalore,Food
2024-01-06,9149,Swiggy,Pune,Food
2024-01-26,8117,Flipkart,Delhi,Transfer
2024-01-09,291491,Unknown,Delhi,Transfer
2024-01-06,7132,Flipkart,Mumbai,Food
2024-01-31,5457,Swiggy,Pune,Online
2024-01-11,1699,Amazon,Delhi,Transfer
2024-01-02,1940,Swiggy,Pune,Online
2024-01-10,1346,Swiggy,Mumbai,Food
2024-01-03,251813,Unknown,Mumbai,Food
2024-01-26,253827,Unknown,Bangalore,Food
2024-01-23,1897,Zomato,Pune,Online
2024-02-24,3858,Amazon,Bangalore,Online
2024-02-08,5720,Amazon,Mumbai,Food
2024-01-08,1485,Zomato,Bangalore,Transfer
2024-02-27,7239,Amazon,Mumbai,Transfer
2024-01-31,8359,Zomato,Delhi,Online
2024-02-26,82683,Unknown,Mumbai,Food
2024-02-14,170393,Unknown,Pune,Food
2024-01-01,4320,Zomato,Pune,Online
2024-01-15,6140,Swiggy,Pune,Food
2024-01-26,9907,Zomato,Delhi,Online
2024-02-09,8320,Swiggy,Pune,Transfer
2024-01-20,7821,Zomato,Bangalore,Online
2024-02-09,5151,Flipkart,Delhi,Food
2024-02-20,4166,Flipkart,Delhi,Transfer
2024-01-25,74602,Unknown,Bangalore,Online
2024-01-30,5216,Amazon,Delhi,Food
2024-01-29,3263,Swiggy,Bangalore,Online
2024-01-16,2042,Zomato,Bangalore,Transfer
2024-01-16,629,Zomato,Pune,Transfer
2024-02-20,6646,Swiggy,Mumbai,Transfer
2024-01-20,8863,Swiggy,Mumbai,Food
2024-01-11,3188,Zomato,Pune,Online
2024-01-26,5257,Zomato,Delhi,Online
2024-01-02,1076,Amazon,Mumbai,Online
2024-01-29,9268,Swiggy,Mumbai,Transfer
2024-02-11,5530,Flipkart,Bangalore,Transfer
2024-02-22,7458,Zomato,Bangalore,Food
2024-01-01,8123,Flipkart,Pune,Food
2024-01-07,4066,Swiggy,Mumbai,Online
2024-01-19,9285,Swiggy,Pune,Transfer
2024-01-29,1009,Swiggy,Bangalore,Food
2024-01-19,7527,Swiggy,Mumbai,Food
2024-03-01,295270,Unknown,Pune,Online
2024-01-30,8508,Flipkart,Mumbai,Food
2024-01-07,169073,Unknown,Mumbai,Food
2024-01-28,5626,Zomato,Mumbai,Online
2024-02-05,6853,Swiggy,Delhi,Food
2024-02-22,218610,Unknown,Mumbai,Online
2024-01-15,5490,Swiggy,Delhi,Transfer
2024-02-26,162765,Unknown,Delhi,Online
2024-01-24,6574,Zomato,Delhi,Food
2024-01-11,5431,Flipkart,Pune,Food
2024-01-07,9420,Flipkart,Delhi,Food
2024-01-18,189548,Unknown,Bangalore,Online
2024-01-23,1993,Flipkart,Delhi,Online
2024-02-11,154878,Unknown,Mumbai,Transfer
2024-01-13,6508,Swiggy,Mumbai,Food
2024-02-21,177439,Unknown,Bangalore,Online
2024-01-17,7746,Zomato,Mumbai,Online
2024-02-07,6725,Amazon,Mumbai,Transfer
2024-01-27,112268,Unknown,Mumbai,Online
2024-02-25,4172,Swiggy,Bangalore,Transfer
2024-01-23,284744,Unknown,Bangalore,Online
2024-01-09,94701,Unknown,Delhi,Online
2024-02-04,7795,Amazon,Pune,Food
2024-02-22,5735,Swiggy,Pune,Transfer
2024-01-09,5976,Swiggy,Bangalore,Online
2024-02-01,132206,Unknown,Bangalore,Food
2024-01-12,8358,Zomato,Bangalore,Online
2024-02-20,4207,Amazon,Pune,Online
2024-02-25,5012,Amazon,Bangalore,Transfer
2024-01-24,1023,Swiggy,Pune,Transfer
2024-01-25,131061,Unknown,Delhi,Transfer
2024-01-03,4597,Swiggy,Mumbai,Online
2024-01-27,1738,Zomato,Pune,Food
2024-02-25,2059,Zomato,Delhi,Transfer
2024-02-05,766,Zomato,Mumbai,Online
2024-02-14,6838,Zomato,Bangalore,Food
2024-02-03,8858,Amazon,Delhi,Transfer
2024-02-09,9660,Flipkart,Bangalore,Online
2024-02-07,238089,Unknown,Bangalore,Food
2024-02-10,109741,Unknown,Pune,Online
2024-02-07,7070,Swiggy,Delhi,Transfer
2024-01-12,8417,Amazon,Bangalore,Online
2024-02-26,586,Swiggy,Mumbai,Food
2024-01-29,9224,Flipkart,Bangalore,Transfer
2024-02-28,4645,Swiggy,Bangalore,Online
2024-01-01,5912,Flipkart,Mumbai,Transfer
2024-02-02,5426,Flipkart,Mumbai,Transfer
2024-02-09,4333,Amazon,Delhi,Transfer
2024-01-03,271453,Unknown,Pune,Transfer
2024-01-09,1310,Flipkart,Mumbai,Food
2024-01-23,66904,Unknown,Pune,Online
2024-01-29,78567,Unknown,Mumbai,Online
2024-01-25,85390,Unknown,Pune,Online
2024-01-30,5848,Amazon,Pune,Online
2024-02-18,1915,Flipkart,Delhi,Online
2024-01-09,712,Amazon,Mumbai,Food
2024-01-25,4010,Zomato,Delhi,Online
2024-02-13,6857,Zomato,Bangalore,Food
2024-01-13,2593,Flipkart,Delhi,Food
2024-02-28,2512,Flipkart,Delhi,Transfer
2024-01-29,9297,Zomato,Bangalore,Online
2024-02-21,2370,Flipkart,Mumbai,Online
2024-02-29,972,Zomato,Pune,Food
2024-02-23,8958,Flipkart,Pune,Food
2024-02-21,249943,Unknown,Mumbai,Transfer
2024-02-02,5488,Flipkart,Bangalore,Food
2024-02-06,3274,Swiggy,Pune,Online
2024-02-19,1441,Amazon,Delhi,Online
2024-02-06,3709,Flipkart,Delhi,Food
2024-02-16,1554,Amazon,Delhi,Online
2024-01-12,2281,Flipkart,Bangalore,Food
2024-01-09,8290,Flipkart,Pune,Food
2024-02-29,82461,Unknown,Delhi,Transfer
2024-02-03,928,Flipkart,Pune,Food
2024-01-03,6860,Amazon,Delhi,Transfer
2024-01-21,9225,Swiggy,Mumbai,Transfer
2024-02-21,4819,Zomato,Pune,Online
2024-01-24,7150,Swiggy,Delhi,Transfer
2024-01-19,9566,Zomato,Delhi,Food
2024-01-11,1385,Zomato,Delhi,Transfer
2024-02-03,6284,Zomato,Delhi,Transfer
2024-01-01,6155,Flipkart,Bangalore,Food
2024-01-22,1100,Amazon,Pune,Online
2024-01-30,7411,Zomato,Bangalore,Food
2024-02-06,9950,Amazon,Delhi,Online
2024-01-12,2351,Flipkart,Bangalore,Transfer
2024-01-02,4105,Swiggy,Bangalore,Food
2024-02-20,1610,Swiggy,Pune,Transfer
2024-01-30,8469,Amazon,Bangalore,Online
2024-01-10,5697,Zomato,Pune,Transfer
2024-01-07,236669,Unknown,Bangalore,Online
2024-02-29,5002,Flipkart,Pune,Online
2024-01-25,8269,Amazon,Mumbai,Food
2024-01-29,4416,Swiggy,Mumbai,Food
2024-02-28,3362,Flipkart,Delhi,Food
2024-01-25,8850,Amazon,Delhi,Food
2024-01-21,9904,Amazon,Bangalore,Online
2024-02-07,255403,Unknown,Mumbai,Food
2024-01-19,9186,Amazon,Mumbai,Online
2024-01-11,4425,Zomato,Delhi,Transfer
2024-02-18,7563,Flipkart,Pune,Online
2024-01-24,2691,Flipkart,Delhi,Online
2024-02-16,119788,Unknown,Bangalore,Online
2024-01-07,2898,Swiggy,Bangalore,Online
2024-01-16,204573,Unknown,Pune,Food
2024-01-12,6695,Swiggy,Bangalore,Food
2024-01-31,117489,Unknown,Pune,Transfer
2024-02-24,131499,Unknown,Bangalore,Food
2024-02-28,5049,Flipkart,Bangalore,Online
2024-02-15,8915,Zomato,Mumbai,Online
2024-01-05,1459,Flipkart,Pune,Food
2024-01-19,4237,Amazon,Mumbai,Online
2024-01-29,5864,Zomato,Bangalore,Food
2024-02-10,266894,Unknown,Bangalore,Online
2024-01-31,6907,Flipkart,Bangalore,Food
2024-02-04,5069,Swiggy,Mumbai,Transfer
2024-01-15,6827,Amazon,Delhi,Transfer
2024-02-28,245938,Unknown,Pune,Transfer
2024-01-31,1714,Zomato,Pune,Food
2024-01-25,5926,Amazon,Bangalore,Online
2024-01-25,2843,Flipkart,Mumbai,Food
2024-01-13,8433,Flipkart,Pune,Transfer
2024-01-17,8339,Zomato,Bangalore,Transfer
2024-02-04,2691,Flipkart,Delhi,Transfer
2024-02-21,9803,Flipkart,Mumbai,Online
2024-01-17,564,Zomato,Pune,Food
2024-02-22,9495,Swiggy,Pune,Online
2024-01-23,7350,Flipkart,Pune,Transfer
2024-01-26,1554,Swiggy,Bangalore,Online
2024-01-31,1118,Flipkart,Mumbai,Food
2024-01-03,1927,Amazon,Bangalore,Online
2024-01-28,95939,Unknown,Pune,Food
2024-01-07,289144,Unknown,Pune,Transfer
2024-01-26,4692,Flipkart,Mumbai,Food
2024-01-17,8139,Flipkart,Pune,Transfer
2024-02-14,261698,Unknown,Mumbai,Transfer
2024-02-09,1664,Amazon,Delhi,Transfer
2024-01-08,7460,Amazon,Bangalore,Online
2024-01-02,8828,Amazon,Pune,Transfer
2024-01-26,7255,Zomato,Mumbai,Transfer
2024-02-19,187973,Unknown,Pune,Food
2024-01-16,3560,Flipkart,Mumbai,Food
2024-02-21,2429,Swiggy,Pune,Transfer
2024-01-13,7627,Zomato,Mumbai,Transfer
2024-02-02,9619,Amazon,Delhi,Transfer
2024-01-12,6556,Swiggy,Pune,Online
2024-01-30,60718,Unknown,Bangalore,Online
2024-01-29,6223,Swiggy,Delhi,Transfer
2024-01-26,6634,Amazon,Pune,Online
2024-02-01,1495,Flipkart,Bangalore,Transfer
2024-02-06,7834,Zomato,Bangalore,Transfer
2024-01-20,5587,Flipkart,Mumbai,Transfer
2024-02-16,5549,Zomato,Pune,Food
2024-01-16,9941,Zomato,Pune,Online
2024-01-05,5836,Amazon,Bangalore,Transfer
2024-02-18,5584,Flipkart,Bangalore,Food
2024-01-23,240867,Unknown,Bangalore,Transfer
2024-01-21,8882,Flipkart,Bangalore,Transfer
2024-02-29,2020,Swiggy,Mumbai,Transfer
2024-02-10,5725,Flipkart,Delhi,Online
2024-01-30,2436,Swiggy,Bangalore,Food
2024-01-29,7552,Amazon,Delhi,Transfer
2024-02-21,8134,Swiggy,Delhi,Transfer
2024-02-09,4849,Amazon,Mumbai,Food
2024-02-28,3675,Zomato,Mumbai,Food
2024-01-14,220209,Unknown,Bangalore,Food
2024-01-05,1048,Swiggy,Mumbai,Online
2024-02-13,169125,Unknown,Mumbai,Transfer
2024-01-29,6847,Amazon,Bangalore,Transfer
2024-02-29,121669,Unknown,Pune,Food
2024-02-05,2025,Swiggy,Pune,Online
2024-02-27,1319,Amazon,Bangalore,Transfer
2024-02-22,747,Amazon,Pune,Online
2024-01-09,4402,Flipkart,Pune,Food
2024-01-19,2426,Amazon,Mumbai,Transfer
2024-02-10,6168,Flipkart,Bangalore,Online
2024-02-23,6813,Amazon,Mumbai,Food
2024-02-26,197098,Unknown,Delhi,Online
2024-02-15,2252,Zomato,Delhi,Food
2024-01-13,1876,Zomato,Bangalore,Online
2024-01-22,5757,Amazon,Delhi,Transfer
2024-01-16,92904,Unknown,Pune,Online
2024-02-15,3779,Flipkart,Pune,Online
2024-01-17,192662,Unknown,Delhi,Transfer
2024-01-01,574,Zomato,Mumbai,Food
2024-02-12,5810,Swiggy,Pune,Online
2024-01-23,8512,Swiggy,Mumbai,Online
2024-01-26,9884,Swiggy,Delhi,Transfer
2024-01-05,244920,Unknown,Delhi,Transfer
2024-03-01,162423,Unknown,Bangalore,Transfer
2024-02-27,7516,Flipkart,Mumbai,Online
2024-01-22,7689,Flipkart,Mumbai,Transfer
2024-02-04,271202,Unknown,Mumbai,Transfer
2024-01-05,5268,Zomato,Bangalore,Transfer
2024-01-12,4859,Swiggy,Bangalore,Transfer
2024-01-09,114881,Unknown,Mumbai,Online
2024-01-27,1715,Flipkart,Pune,Transfer
2024-02-19,9297,Amazon,Pune,Online
2024-02-28,192255,Unknown,Mumbai,Transfer
2024-01-12,8242,Amazon,Delhi,Transfer
2024-01-16,7778,Swiggy,Delhi,Online
2024-02-02,8426,Flipkart,Delhi,Online
2024-01-31,5761,Zomato,Delhi,Online
2024-02-21,2046,Amazon,Pune,Transfer
2024-01-20,9130,Zomato,Delhi,Food
2024-02-25,146926,Unknown,Pune,Food
2024-02-04,5482,Amazon,Bangalore,Online
2024-02-19,6737,Zomato,Pune,Online
2024-02-22,6244,Zomato,Mumbai,Transfer
2024-02-15,200468,Unknown,Pune,Transfer
2024-01-23,181705,Unknown,Mumbai,Transfer
2024-02-01,177276,Unknown,Mumbai,Online
2024-02-10,3749,Amazon,Delhi,Food
2024-01-26,1890,Amazon,Bangalore,Food
2024-02-17,988,Zomato,Mumbai,Transfer
2024-01-07,9109,Amazon,Pune,Online
2024-02-19,197208,Unknown,Pune,Transfer
2024-01-13,3373,Flipkart,Bangalore,Online
2024-01-04,9398,Swiggy,Pune,Transfer
2024-02-17,2693,Flipkart,Pune,Food
2024-02-26,2482,Flipkart,Mumbai,Food
2024-01-16,3117,Amazon,Delhi,Food
2024-02-25,5934,Amazon,Bangalore,Transfer
2024-01-06,8880,Amazon,Pune,Online
2024-02-02,8215,Zomato,Delhi,Online
2024-01-25,3711,Swiggy,Bangalore,Transfer
2024-01-28,8482,Zomato,Delhi,Food
2024-01-31,5541,Swiggy,Mumbai,Transfer
2024-02-07,6219,Amazon,Delhi,Online
2024-02-13,5747,Swiggy,Delhi,Transfer
2024-02-16,9753,Zomato,Pune,Online
2024-02-15,4999,Flipkart,Delhi,Transfer
2024-01-23,2048,Zomato,Mumbai,Transfer
2024-01-24,8688,Flipkart,Mumbai,Online
2024-03-01,7119,Swiggy,Pune,Food
2024-02-19,5509,Zomato,Mumbai,Food
2024-01-02,227397,Unknown,Delhi,Transfer
2024-01-31,6240,Swiggy,Mumbai,Online
2024-01-18,3067,Swiggy,Mumbai,Transfer
2024-02-02,3159,Zomato,Delhi,Food
2024-01-23,8104,Zomato,Mumbai,Food
2024-02-01,2355,Swiggy,Pune,Food
2024-02-16,4938,Zomato,Mumbai,Online
2024-02-23,8035,Flipkart,Mumbai,Transfer
2024-02-10,6385,Swiggy,Delhi,Food
2024-01-30,6975,Amazon,Bangalore,Food
2024-02-16,5052,Amazon,Delhi,Transfer
2024-02-01,117929,Unknown,Mumbai,Food
2024-01-03,5286,Flipkart,Bangalore,Food
2024-01-09,1377,Amazon,Delhi,Online
2024-01-13,2767,Swiggy,Bangalore,Food
2024-01-29,9229,Zomato,Delhi,Transfer
2024-02-03,8455,Zomato,Mumbai,Food
2024-02-18,1172,Zomato,Bangalore,Transfer
2024-01-03,130247,Unknown,Delhi,Food
2024-01-25,3943,Zomato,Bangalore,Online
2024-02-20,183802,Unknown,Delhi,Food
2024-01-02,9098,Swiggy,Bangalore,Transfer
2024-01-08,7462,Zomato,Bangalore,Food
2024-01-24,1391,Zomato,Bangalore,Transfer
2024-01-22,7890,Zomato,Bangalore,Transfer
2024-01-17,7080,Swiggy,Mumbai,Online
2024-01-28,138274,Unknown,Pune,Transfer
2024-02-28,1704,Flipkart,Mumbai,Online
2024-02-22,8634,Swiggy,Delhi,Online
2024-01-20,161726,Unknown,Bangalore,Online
2024-02-02,4167,Amazon,Delhi,Online
2024-01-28,3669,Zomato,Delhi,Online
2024-01-08,299293,Unknown,Bangalore,Online
2024-01-23,294143,Unknown,Delhi,Transfer
2024-01-03,75198,Unknown,Delhi,Online
2024-02-12,194455,Unknown,Mumbai,Transfer
2024-03-01,1583,Amazon,Mumbai,Food
2024-01-20,6921,Zomato,Pune,Transfer
2024-01-06,9421,Zomato,Pune,Online
2024-02-06,6295,Amazon,Bangalore,Online
2024-02-20,8120,Flipkart,Bangalore,Food
2024-01-20,7107,Flipkart,Delhi,Transfer
2024-02-17,4824,Amazon,Pune,Online
2024-01-28,4437,Swiggy,Pune,Food
2024-01-14,297548,Unknown,Delhi,Online
2024-02-06,6779,Amazon,Pune,Food
2024-01-29,3413,Amazon,Pune,Transfer
2024-01-09,5836,Zomato,Delhi,Food
2024-02-25,3578,Amazon,Bangalore,Transfer
2024-01-22,3770,Amazon,Delhi,Transfer
2024-02-27,3323,Flipkart,Mumbai,Food
2024-01-27,7945,Amazon,Pune,Online
2024-01-06,178867,Unknown,Bangalore,Online
2024-02-19,9823,Flipkart,Pune,Transfer
2024-02-08,269261,Unknown,Pune,Transfer
2024-02-15,290653,Unknown,Delhi,Food
2024-01-09,1791,Flipkart,Pune,Transfer
2024-02-10,288919,Unknown,Bangalore,Transfer
2024-02-24,2079,Flipkart,Bangalore,Transfer
2024-01-04,1255,Zomato,Bangalore,Online
2024-02-11,2256,Zomato,Pune,Food
2024-01-08,5827,Zomato,Mumbai,Online
2024-01-23,7004,Zomato,Delhi,Food
2024-01-11,2289,Flipkart,Pune,Online
2024-01-26,7010,Swiggy,Delhi,Transfer
2024-01-19,9581,Flipkart,Delhi,Food
2024-02-05,7898,Amazon,Bangalore,Online
2024-02-10,204870,Unknown,Mumbai,Food
2024-01-02,294996,Unknown,Pune,Online
2024-02-05,4111,Swiggy,Delhi,Food
2024-02-08,5413,Amazon,Bangalore,Transfer
2024-02-23,8856,Zomato,Bangalore,Transfer
2024-01-09,4950,Amazon,Mumbai,Transfer
2024-02-22,268028,Unknown,Bangalore,Food
2024-01-18,62087,Unknown,Delhi,Transfer
2024-01-29,2028,Zomato,Delhi,Online
2024-01-02,6428,Flipkart,Mumbai,Online
2024-02-07,1941,Zomato,Mumbai,Transfer
2024-01-30,3234,Amazon,Delhi,Transfer
2024-01-02,6261,Flipkart,Bangalore,Food
2024-01-26,5434,Swiggy,Pune,Food
2024-01-04,9364,Zomato,Mumbai,Online
2024-02-22,6475,Zomato,Bangalore,Transfer
2024-01-27,6804,Swiggy,Pune,Food
2024-01-28,2985,Flipkart,Mumbai,Transfer
2024-01-27,5388,Zomato,Mumbai,Online
2024-02-22,224810,Unknown,Delhi,Online
2024-02-07,9623,Flipkart,Bangalore,Food
2024-02-10,5158,Swiggy,Delhi,Transfer
2024-02-27,5338,Zomato,Mumbai,Online
2024-01-06,1459,Swiggy,Mumbai,Food
2024-01-09,7764,Swiggy,Delhi,Online
2024-01-17,8545,Amazon,Mumbai,Food
2024-02-23,6766,Zomato,Mumbai,Online
2024-02-27,6387,Swiggy,Mumbai,Transfer
2024-02-06,6168,Amazon,Mumbai,Transfer
2024-02-27,5646,Flipkart,Delhi,Food
2024-02-21,2505,Zomato,Pune,Food
2024-02-29,6613,Flipkart,Delhi,Food
2024-02-19,6639,Amazon,Pune,Online
2024-02-02,69774,Unknown,Delhi,Online
2024-01-28,7540,Flipkart,Delhi,Transfer
2024-01-06,6869,Flipkart,Pune,Online
2024-02-04,3318,Flipkart,Mumbai,Transfer
2024-01-13,5020,Zomato,Mumbai,Transfer
2024-01-28,6869,Swiggy,Pune,Food
2024-02-09,9403,Swiggy,Pune,Food
2024-01-15,6857,Swiggy,Delhi,Food
2024-02-11,3278,Zomato,Bangalore,Online
2024-02-21,9598,Swiggy,Mumbai,Online
2024-02-05,297236,Unknown,Delhi,Food
2024-02-29,4618,Flipkart,Bangalore,Online
2024-02-28,4011,Amazon,Pune,Online
2024-01-07,7618,Amazon,Delhi,Transfer
2024-02-10,2443,Flipkart,Pune,Transfer
2024-02-17,221651,Unknown,Delhi,Food
2024-01-06,6786,Swiggy,Delhi,Transfer
2024-02-18,9931,Zomato,Mumbai,Online
2024-01-24,2256,Zomato,Bangalore,Food
2024-01-18,9586,Amazon,Delhi,Online
2024-02-14,9408,Flipkart,Delhi,Online
2024-01-03,1292,Swiggy,Mumbai,Food
2024-01-03,7421,Amazon,Bangalore,Transfer
2024-02-24,231858,Unknown,Pune,Food
2024-01-15,169100,Unknown,Pune,Online
2024-01-01,259139,Unknown,Mumbai,Online
2024-01-08,7970,Amazon,Pune,Food
2024-02-21,6786,Swiggy,Pune,Transfer
2024-01-16,7619,Zomato,Bangalore,Online
2024-01-25,3785,Amazon,Pune,Online
2024-01-29,1346,Flipkart,Pune,Food
2024-01-28,2831,Amazon,Mumbai,Online
2024-01-24,5365,Zomato,Pune,Online
2024-02-19,2380,Swiggy,Mumbai,Transfer
2024-01-29,6625,Flipkart,Pune,Online
2024-01-07,185798,Unknown,Delhi,Transfer
2024-01-30,8033,Flipkart,Delhi,Food
2024-01-05,101977,Unknown,Delhi,Transfer
2024-01-10,124360,Unknown,Pune,Transfer
2024-02-20,6161,Swiggy,Mumbai,Transfer
2024-01-15,8649,Amazon,Pune,Food
2024-01-24,6695,Swiggy,Pune,Food
2024-01-29,2518,Amazon,Delhi,Transfer
2024-01-23,9175,Zomato,Mumbai,Online
2024-02-08,9440,Amazon,Pune,Online
2024-02-29,5495,Zomato,Bangalore,Food
2024-01-03,9551,Swiggy,Delhi,Food
2024-01-26,9806,Flipkart,Mumbai,Online
2024-01-10,89103,Unknown,Pune,Transfer
2024-01-14,2782,Amazon,Delhi,Online
2024-01-22,9192,Zomato,Mumbai,Online
2024-01-22,2494,Swiggy,Pune,Transfer
2024-01-26,1274,Flipkart,Mumbai,Online
2024-02-02,2377,Swiggy,Bangalore,Online
2024-02-06,1297,Swiggy,Delhi,Transfer
2024-01-06,8918,Swiggy,Delhi,Food
2024-01-06,4368,Swiggy,Bangalore,Online
2024-02-13,3151,Zomato,Pune,Transfer
2024-02-22,7520,Swiggy,Pune,Transfer
2024-01-01,1195,Flipkart,Delhi,Food
2024-02-02,2799,Flipkart,Delhi,Food
2024-01-11,4865,Swiggy,Mumbai,Food
2024-02-01,776,Amazon,Bangalore,Online
2024-01-23,9578,Zomato,Delhi,Online
2024-02-22,8148,Amazon,Pune,Transfer
2024-01-04,2392,Amazon,Mumbai,Online
2024-01-18,2679,Amazon,Pune,Online
2024-02-05,6150,Zomato,Delhi,Transfer
2024-02-24,627,Amazon,Bangalore,Food
2024-02-19,4243,Swiggy,Pune,Transfer
2024-02-20,6283,Zomato,Mumbai,Transfer
2024-01-19,2155,Swiggy,Mumbai,Food
2024-02-02,4249,Swiggy,Bangalore,Food
2024-02-19,8737,Zomato,Pune,Transfer
2024-02-02,3510,Amazon,Delhi,Transfer
2024-01-01,2600,Swiggy,Mumbai,Food
2024-01-04,255379,Unknown,Bangalore,Transfer
2024-02-23,9870,Amazon,Bangalore,Online
2024-02-19,963,Flipkart,Bangalore,Transfer
2024-02-25,2254,Amazon,Mumbai,Food
2024-01-18,1293,Amazon,Mumbai,Food
2024-01-04,1772,Amazon,Delhi,Transfer
2024-02-26,4883,Swiggy,Pune,Online
2024-01-23,6176,Amazon,Bangalore,Online
